,Date,Country/Region,total_cases,new_cases,new_cases_per_week,log_total_cases,log_new_cases_per_week,slope_log_new_cases_per_week,slope_slope_log_new_cases_per_week,growth_rate,Days since first case,Average Growth Rate,Doubling time
110,2020-01-22,Mauritius,0,0.0,0.0,0.0,0.0,,,,0,,
111,2020-01-22,Mexico,0,0.0,0.0,0.0,0.0,,,,0,,
112,2020-01-22,Moldova,0,0.0,0.0,0.0,0.0,,,,0,,
113,2020-01-22,Monaco,0,0.0,0.0,0.0,0.0,,,,0,,
114,2020-01-22,Mongolia,0,0.0,0.0,0.0,0.0,,,,0,,
115,2020-01-22,Montenegro,0,0.0,0.0,0.0,0.0,,,,0,,
116,2020-01-22,Morocco,0,0.0,0.0,0.0,0.0,,,,0,,
117,2020-01-22,Mozambique,0,0.0,0.0,0.0,0.0,,,,0,,
118,2020-01-22,Namibia,0,0.0,0.0,0.0,0.0,,,,0,,
119,2020-01-22,Nepal,0,0.0,0.0,0.0,0.0,,,,0,,
120,2020-01-22,Netherlands,0,0.0,0.0,0.0,0.0,,,,0,,
121,2020-01-22,New Zealand,0,0.0,0.0,0.0,0.0,,,,0,,
122,2020-01-22,Nicaragua,0,0.0,0.0,0.0,0.0,,,,0,,
123,2020-01-22,Niger,0,0.0,0.0,0.0,0.0,,,,0,,
124,2020-01-22,Nigeria,0,0.0,0.0,0.0,0.0,,,,0,,
125,2020-01-22,North Macedonia,0,0.0,0.0,0.0,0.0,,,,0,,
126,2020-01-22,Norway,0,0.0,0.0,0.0,0.0,,,,0,,
127,2020-01-22,Oman,0,0.0,0.0,0.0,0.0,,,,0,,
128,2020-01-22,Pakistan,0,0.0,0.0,0.0,0.0,,,,0,,
129,2020-01-22,Panama,0,0.0,0.0,0.0,0.0,,,,0,,
130,2020-01-22,Papua New Guinea,0,0.0,0.0,0.0,0.0,,,,0,,
131,2020-01-22,Paraguay,0,0.0,0.0,0.0,0.0,,,,0,,
132,2020-01-22,Peru,0,0.0,0.0,0.0,0.0,,,,0,,
133,2020-01-22,Philippines,0,0.0,0.0,0.0,0.0,,,,0,,
134,2020-01-22,Poland,0,0.0,0.0,0.0,0.0,,,,0,,
135,2020-01-22,Portugal,0,0.0,0.0,0.0,0.0,,,,0,,
136,2020-01-22,Qatar,0,0.0,0.0,0.0,0.0,,,,0,,
137,2020-01-22,Romania,0,0.0,0.0,0.0,0.0,,,,0,,
138,2020-01-22,Russia,0,0.0,0.0,0.0,0.0,,,,0,,
139,2020-01-22,Rwanda,0,0.0,0.0,0.0,0.0,,,,0,,
140,2020-01-22,Saint Kitts and Nevis,0,0.0,0.0,0.0,0.0,,,,0,,
141,2020-01-22,Saint Lucia,0,0.0,0.0,0.0,0.0,,,,0,,
142,2020-01-22,Saint Vincent and the Grenadines,0,0.0,0.0,0.0,0.0,,,,0,,
143,2020-01-22,San Marino,0,0.0,0.0,0.0,0.0,,,,0,,
144,2020-01-22,Sao Tome and Principe,0,0.0,0.0,0.0,0.0,,,,0,,
145,2020-01-22,Saudi Arabia,0,0.0,0.0,0.0,0.0,,,,0,,
146,2020-01-22,Senegal,0,0.0,0.0,0.0,0.0,,,,0,,
147,2020-01-22,Serbia,0,0.0,0.0,0.0,0.0,,,,0,,
148,2020-01-22,Seychelles,0,0.0,0.0,0.0,0.0,,,,0,,
149,2020-01-22,Sierra Leone,0,0.0,0.0,0.0,0.0,,,,0,,
150,2020-01-22,Singapore,0,0.0,0.0,0.0,0.0,,,,0,,
151,2020-01-22,Slovakia,0,0.0,0.0,0.0,0.0,,,,0,,
152,2020-01-22,Slovenia,0,0.0,0.0,0.0,0.0,,,,0,,
153,2020-01-22,Somalia,0,0.0,0.0,0.0,0.0,,,,0,,
154,2020-01-22,South Africa,0,0.0,0.0,0.0,0.0,,,,0,,
155,2020-01-22,South Sudan,0,0.0,0.0,0.0,0.0,,,,0,,
156,2020-01-22,Spain,0,0.0,0.0,0.0,0.0,,,,0,,
157,2020-01-22,Sri Lanka,0,0.0,0.0,0.0,0.0,,,,0,,
158,2020-01-22,Sudan,0,0.0,0.0,0.0,0.0,,,,0,,
159,2020-01-22,Suriname,0,0.0,0.0,0.0,0.0,,,,0,,
160,2020-01-22,Sweden,0,0.0,0.0,0.0,0.0,,,,0,,
161,2020-01-22,Switzerland,0,0.0,0.0,0.0,0.0,,,,0,,
162,2020-01-22,Syria,0,0.0,0.0,0.0,0.0,,,,0,,
163,2020-01-22,Taiwan*,1,0.0,0.0,0.0,0.0,,,,0,,
164,2020-01-22,Tanzania,0,0.0,0.0,0.0,0.0,,,,0,,
165,2020-01-22,Thailand,2,0.0,0.0,0.3010299956639812,0.0,,,,0,,
166,2020-01-22,Timor-Leste,0,0.0,0.0,0.0,0.0,,,,0,,
167,2020-01-22,Togo,0,0.0,0.0,0.0,0.0,,,,0,,
168,2020-01-22,Trinidad and Tobago,0,0.0,0.0,0.0,0.0,,,,0,,
169,2020-01-22,Tunisia,0,0.0,0.0,0.0,0.0,,,,0,,
170,2020-01-22,Turkey,0,0.0,0.0,0.0,0.0,,,,0,,
171,2020-01-22,US,1,0.0,0.0,0.0,0.0,,,,0,,
172,2020-01-22,Uganda,0,0.0,0.0,0.0,0.0,,,,0,,
173,2020-01-22,Ukraine,0,0.0,0.0,0.0,0.0,,,,0,,
174,2020-01-22,United Arab Emirates,0,0.0,0.0,0.0,0.0,,,,0,,
175,2020-01-22,United Kingdom,0,0.0,0.0,0.0,0.0,,,,0,,
176,2020-01-22,Uruguay,0,0.0,0.0,0.0,0.0,,,,0,,
177,2020-01-22,Uzbekistan,0,0.0,0.0,0.0,0.0,,,,0,,
178,2020-01-22,Venezuela,0,0.0,0.0,0.0,0.0,,,,0,,
179,2020-01-22,Vietnam,0,0.0,0.0,0.0,0.0,,,,0,,
180,2020-01-22,West Bank and Gaza,0,0.0,0.0,0.0,0.0,,,,0,,
181,2020-01-22,Western Sahara,0,0.0,0.0,0.0,0.0,,,,0,,
182,2020-01-22,Yemen,0,0.0,0.0,0.0,0.0,,,,0,,
183,2020-01-22,Zambia,0,0.0,0.0,0.0,0.0,,,,0,,
184,2020-01-22,Zimbabwe,0,0.0,0.0,0.0,0.0,,,,0,,
185,2020-01-23,Afghanistan,0,0.0,0.0,0.0,0.0,,,,1,,
186,2020-01-23,Albania,0,0.0,0.0,0.0,0.0,,,,1,,
187,2020-01-23,Algeria,0,0.0,0.0,0.0,0.0,,,,1,,
188,2020-01-23,Andorra,0,0.0,0.0,0.0,0.0,,,,1,,
189,2020-01-23,Angola,0,0.0,0.0,0.0,0.0,,,,1,,
190,2020-01-23,Antigua and Barbuda,0,0.0,0.0,0.0,0.0,,,,1,,
191,2020-01-23,Argentina,0,0.0,0.0,0.0,0.0,,,,1,,
192,2020-01-23,Armenia,0,0.0,0.0,0.0,0.0,,,,1,,
193,2020-01-23,Australia,0,0.0,0.0,0.0,0.0,,,,1,,
194,2020-01-23,Austria,0,0.0,0.0,0.0,0.0,,,,1,,
195,2020-01-23,Azerbaijan,0,0.0,0.0,0.0,0.0,,,,1,,
196,2020-01-23,Bahamas,0,0.0,0.0,0.0,0.0,,,,1,,
197,2020-01-23,Bahrain,0,0.0,0.0,0.0,0.0,,,,1,,
198,2020-01-23,Bangladesh,0,0.0,0.0,0.0,0.0,,,,1,,
199,2020-01-23,Barbados,0,0.0,0.0,0.0,0.0,,,,1,,
200,2020-01-23,Belarus,0,0.0,0.0,0.0,0.0,,,,1,,
201,2020-01-23,Belgium,0,0.0,0.0,0.0,0.0,,,,1,,
202,2020-01-23,Belize,0,0.0,0.0,0.0,0.0,,,,1,,
203,2020-01-23,Benin,0,0.0,0.0,0.0,0.0,,,,1,,
204,2020-01-23,Bhutan,0,0.0,0.0,0.0,0.0,,,,1,,
205,2020-01-23,Bolivia,0,0.0,0.0,0.0,0.0,,,,1,,
206,2020-01-23,Bosnia and Herzegovina,0,0.0,0.0,0.0,0.0,,,,1,,
207,2020-01-23,Botswana,0,0.0,0.0,0.0,0.0,,,,1,,
208,2020-01-23,Brazil,0,0.0,0.0,0.0,0.0,,,,1,,
209,2020-01-23,Brunei,0,0.0,0.0,0.0,0.0,,,,1,,
210,2020-01-23,Bulgaria,0,0.0,0.0,0.0,0.0,,,,1,,
211,2020-01-23,Burkina Faso,0,0.0,0.0,0.0,0.0,,,,1,,
212,2020-01-23,Burma,0,0.0,0.0,0.0,0.0,,,,1,,
213,2020-01-23,Burundi,0,0.0,0.0,0.0,0.0,,,,1,,
214,2020-01-23,Cabo Verde,0,0.0,0.0,0.0,0.0,,,,1,,
215,2020-01-23,Cambodia,0,0.0,0.0,0.0,0.0,,,,1,,
216,2020-01-23,Cameroon,0,0.0,0.0,0.0,0.0,,,,1,,
217,2020-01-23,Canada,0,0.0,0.0,0.0,0.0,,,,1,,
218,2020-01-23,Central African Republic,0,0.0,0.0,0.0,0.0,,,,1,,
219,2020-01-23,Chad,0,0.0,0.0,0.0,0.0,,,,1,,
220,2020-01-23,Chile,0,0.0,0.0,0.0,0.0,,,,1,,
221,2020-01-23,China,643,95.0,0.0,2.808210972924222,0.0,,,,1,,
222,2020-01-23,Colombia,0,0.0,0.0,0.0,0.0,,,,1,,
223,2020-01-23,Congo (Brazzaville),0,0.0,0.0,0.0,0.0,,,,1,,
224,2020-01-23,Congo (Kinshasa),0,0.0,0.0,0.0,0.0,,,,1,,
225,2020-01-23,Costa Rica,0,0.0,0.0,0.0,0.0,,,,1,,
226,2020-01-23,Cote d'Ivoire,0,0.0,0.0,0.0,0.0,,,,1,,
227,2020-01-23,Croatia,0,0.0,0.0,0.0,0.0,,,,1,,
228,2020-01-23,Cuba,0,0.0,0.0,0.0,0.0,,,,1,,
229,2020-01-23,Cyprus,0,0.0,0.0,0.0,0.0,,,,1,,
230,2020-01-23,Czechia,0,0.0,0.0,0.0,0.0,,,,1,,
231,2020-01-23,Denmark,0,0.0,0.0,0.0,0.0,,,,1,,
232,2020-01-23,Diamond Princess,0,0.0,0.0,0.0,0.0,,,,1,,
233,2020-01-23,Djibouti,0,0.0,0.0,0.0,0.0,,,,1,,
234,2020-01-23,Dominica,0,0.0,0.0,0.0,0.0,,,,1,,
235,2020-01-23,Dominican Republic,0,0.0,0.0,0.0,0.0,,,,1,,
236,2020-01-23,Ecuador,0,0.0,0.0,0.0,0.0,,,,1,,
237,2020-01-23,Egypt,0,0.0,0.0,0.0,0.0,,,,1,,
238,2020-01-23,El Salvador,0,0.0,0.0,0.0,0.0,,,,1,,
239,2020-01-23,Equatorial Guinea,0,0.0,0.0,0.0,0.0,,,,1,,
240,2020-01-23,Eritrea,0,0.0,0.0,0.0,0.0,,,,1,,
241,2020-01-23,Estonia,0,0.0,0.0,0.0,0.0,,,,1,,
242,2020-01-23,Eswatini,0,0.0,0.0,0.0,0.0,,,,1,,
243,2020-01-23,Ethiopia,0,0.0,0.0,0.0,0.0,,,,1,,
244,2020-01-23,Fiji,0,0.0,0.0,0.0,0.0,,,,1,,
245,2020-01-23,Finland,0,0.0,0.0,0.0,0.0,,,,1,,
246,2020-01-23,France,0,0.0,0.0,0.0,0.0,,,,1,,
247,2020-01-23,Gabon,0,0.0,0.0,0.0,0.0,,,,1,,
248,2020-01-23,Gambia,0,0.0,0.0,0.0,0.0,,,,1,,
249,2020-01-23,Georgia,0,0.0,0.0,0.0,0.0,,,,1,,
250,2020-01-23,Germany,0,0.0,0.0,0.0,0.0,,,,1,,
251,2020-01-23,Ghana,0,0.0,0.0,0.0,0.0,,,,1,,
252,2020-01-23,Greece,0,0.0,0.0,0.0,0.0,,,,1,,
253,2020-01-23,Grenada,0,0.0,0.0,0.0,0.0,,,,1,,
254,2020-01-23,Guatemala,0,0.0,0.0,0.0,0.0,,,,1,,
255,2020-01-23,Guinea,0,0.0,0.0,0.0,0.0,,,,1,,
256,2020-01-23,Guinea-Bissau,0,0.0,0.0,0.0,0.0,,,,1,,
257,2020-01-23,Guyana,0,0.0,0.0,0.0,0.0,,,,1,,
258,2020-01-23,Haiti,0,0.0,0.0,0.0,0.0,,,,1,,
259,2020-01-23,Holy See,0,0.0,0.0,0.0,0.0,,,,1,,
260,2020-01-23,Honduras,0,0.0,0.0,0.0,0.0,,,,1,,
261,2020-01-23,Hungary,0,0.0,0.0,0.0,0.0,,,,1,,
262,2020-01-23,Iceland,0,0.0,0.0,0.0,0.0,,,,1,,
263,2020-01-23,India,0,0.0,0.0,0.0,0.0,,,,1,,
264,2020-01-23,Indonesia,0,0.0,0.0,0.0,0.0,,,,1,,
265,2020-01-23,Iran,0,0.0,0.0,0.0,0.0,,,,1,,
266,2020-01-23,Iraq,0,0.0,0.0,0.0,0.0,,,,1,,
267,2020-01-23,Ireland,0,0.0,0.0,0.0,0.0,,,,1,,
268,2020-01-23,Israel,0,0.0,0.0,0.0,0.0,,,,1,,
269,2020-01-23,Italy,0,0.0,0.0,0.0,0.0,,,,1,,
270,2020-01-23,Jamaica,0,0.0,0.0,0.0,0.0,,,,1,,
271,2020-01-23,Japan,2,0.0,0.0,0.3010299956639812,0.0,,,,1,,
272,2020-01-23,Jordan,0,0.0,0.0,0.0,0.0,,,,1,,
273,2020-01-23,Kazakhstan,0,0.0,0.0,0.0,0.0,,,,1,,
274,2020-01-23,Kenya,0,0.0,0.0,0.0,0.0,,,,1,,
275,2020-01-23,"Korea, South",1,0.0,0.0,0.0,0.0,,,,1,,
276,2020-01-23,Kosovo,0,0.0,0.0,0.0,0.0,,,,1,,
277,2020-01-23,Kuwait,0,0.0,0.0,0.0,0.0,,,,1,,
278,2020-01-23,Kyrgyzstan,0,0.0,0.0,0.0,0.0,,,,1,,
279,2020-01-23,Laos,0,0.0,0.0,0.0,0.0,,,,1,,
280,2020-01-23,Latvia,0,0.0,0.0,0.0,0.0,,,,1,,
281,2020-01-23,Lebanon,0,0.0,0.0,0.0,0.0,,,,1,,
282,2020-01-23,Liberia,0,0.0,0.0,0.0,0.0,,,,1,,
283,2020-01-23,Libya,0,0.0,0.0,0.0,0.0,,,,1,,
284,2020-01-23,Liechtenstein,0,0.0,0.0,0.0,0.0,,,,1,,
285,2020-01-23,Lithuania,0,0.0,0.0,0.0,0.0,,,,1,,
286,2020-01-23,Luxembourg,0,0.0,0.0,0.0,0.0,,,,1,,
287,2020-01-23,MS Zaandam,0,0.0,0.0,0.0,0.0,,,,1,,
288,2020-01-23,Madagascar,0,0.0,0.0,0.0,0.0,,,,1,,
289,2020-01-23,Malawi,0,0.0,0.0,0.0,0.0,,,,1,,
290,2020-01-23,Malaysia,0,0.0,0.0,0.0,0.0,,,,1,,
291,2020-01-23,Maldives,0,0.0,0.0,0.0,0.0,,,,1,,
292,2020-01-23,Mali,0,0.0,0.0,0.0,0.0,,,,1,,
293,2020-01-23,Malta,0,0.0,0.0,0.0,0.0,,,,1,,
294,2020-01-23,Mauritania,0,0.0,0.0,0.0,0.0,,,,1,,
295,2020-01-23,Mauritius,0,0.0,0.0,0.0,0.0,,,,1,,
296,2020-01-23,Mexico,0,0.0,0.0,0.0,0.0,,,,1,,
297,2020-01-23,Moldova,0,0.0,0.0,0.0,0.0,,,,1,,
298,2020-01-23,Monaco,0,0.0,0.0,0.0,0.0,,,,1,,
299,2020-01-23,Mongolia,0,0.0,0.0,0.0,0.0,,,,1,,
300,2020-01-23,Montenegro,0,0.0,0.0,0.0,0.0,,,,1,,
301,2020-01-23,Morocco,0,0.0,0.0,0.0,0.0,,,,1,,
302,2020-01-23,Mozambique,0,0.0,0.0,0.0,0.0,,,,1,,
303,2020-01-23,Namibia,0,0.0,0.0,0.0,0.0,,,,1,,
304,2020-01-23,Nepal,0,0.0,0.0,0.0,0.0,,,,1,,
305,2020-01-23,Netherlands,0,0.0,0.0,0.0,0.0,,,,1,,
306,2020-01-23,New Zealand,0,0.0,0.0,0.0,0.0,,,,1,,
307,2020-01-23,Nicaragua,0,0.0,0.0,0.0,0.0,,,,1,,
308,2020-01-23,Niger,0,0.0,0.0,0.0,0.0,,,,1,,
309,2020-01-23,Nigeria,0,0.0,0.0,0.0,0.0,,,,1,,
310,2020-01-23,North Macedonia,0,0.0,0.0,0.0,0.0,,,,1,,
311,2020-01-23,Norway,0,0.0,0.0,0.0,0.0,,,,1,,
312,2020-01-23,Oman,0,0.0,0.0,0.0,0.0,,,,1,,
313,2020-01-23,Pakistan,0,0.0,0.0,0.0,0.0,,,,1,,
314,2020-01-23,Panama,0,0.0,0.0,0.0,0.0,,,,1,,
315,2020-01-23,Papua New Guinea,0,0.0,0.0,0.0,0.0,,,,1,,
316,2020-01-23,Paraguay,0,0.0,0.0,0.0,0.0,,,,1,,
317,2020-01-23,Peru,0,0.0,0.0,0.0,0.0,,,,1,,
318,2020-01-23,Philippines,0,0.0,0.0,0.0,0.0,,,,1,,
319,2020-01-23,Poland,0,0.0,0.0,0.0,0.0,,,,1,,
320,2020-01-23,Portugal,0,0.0,0.0,0.0,0.0,,,,1,,
321,2020-01-23,Qatar,0,0.0,0.0,0.0,0.0,,,,1,,
322,2020-01-23,Romania,0,0.0,0.0,0.0,0.0,,,,1,,
323,2020-01-23,Russia,0,0.0,0.0,0.0,0.0,,,,1,,
324,2020-01-23,Rwanda,0,0.0,0.0,0.0,0.0,,,,1,,
325,2020-01-23,Saint Kitts and Nevis,0,0.0,0.0,0.0,0.0,,,,1,,
326,2020-01-23,Saint Lucia,0,0.0,0.0,0.0,0.0,,,,1,,
327,2020-01-23,Saint Vincent and the Grenadines,0,0.0,0.0,0.0,0.0,,,,1,,
328,2020-01-23,San Marino,0,0.0,0.0,0.0,0.0,,,,1,,
329,2020-01-23,Sao Tome and Principe,0,0.0,0.0,0.0,0.0,,,,1,,
330,2020-01-23,Saudi Arabia,0,0.0,0.0,0.0,0.0,,,,1,,
331,2020-01-23,Senegal,0,0.0,0.0,0.0,0.0,,,,1,,
332,2020-01-23,Serbia,0,0.0,0.0,0.0,0.0,,,,1,,
333,2020-01-23,Seychelles,0,0.0,0.0,0.0,0.0,,,,1,,
334,2020-01-23,Sierra Leone,0,0.0,0.0,0.0,0.0,,,,1,,
335,2020-01-23,Singapore,1,1.0,0.0,0.0,0.0,,,,1,,
336,2020-01-23,Slovakia,0,0.0,0.0,0.0,0.0,,,,1,,
337,2020-01-23,Slovenia,0,0.0,0.0,0.0,0.0,,,,1,,
338,2020-01-23,Somalia,0,0.0,0.0,0.0,0.0,,,,1,,
339,2020-01-23,South Africa,0,0.0,0.0,0.0,0.0,,,,1,,
340,2020-01-23,South Sudan,0,0.0,0.0,0.0,0.0,,,,1,,
341,2020-01-23,Spain,0,0.0,0.0,0.0,0.0,,,,1,,
342,2020-01-23,Sri Lanka,0,0.0,0.0,0.0,0.0,,,,1,,
343,2020-01-23,Sudan,0,0.0,0.0,0.0,0.0,,,,1,,
344,2020-01-23,Suriname,0,0.0,0.0,0.0,0.0,,,,1,,
