,Province/State,Country/Region,Date,total_cases
0,,Afghanistan,2020-01-22,0
1,,Albania,2020-01-22,0
2,,Algeria,2020-01-22,0
3,,Andorra,2020-01-22,0
4,,Angola,2020-01-22,0
5,,Antigua and Barbuda,2020-01-22,0
6,,Argentina,2020-01-22,0
7,,Armenia,2020-01-22,0
8,Australian Capital Territory,Australia,2020-01-22,0
9,New South Wales,Australia,2020-01-22,0
10,Northern Territory,Australia,2020-01-22,0
11,Queensland,Australia,2020-01-22,0
12,South Australia,Australia,2020-01-22,0
13,Tasmania,Australia,2020-01-22,0
14,Victoria,Australia,2020-01-22,0
15,Western Australia,Australia,2020-01-22,0
16,,Austria,2020-01-22,0
17,,Azerbaijan,2020-01-22,0
18,,Bahamas,2020-01-22,0
19,,Bahrain,2020-01-22,0
20,,Bangladesh,2020-01-22,0
21,,Barbados,2020-01-22,0
22,,Belarus,2020-01-22,0
23,,Belgium,2020-01-22,0
24,,Benin,2020-01-22,0
25,,Bhutan,2020-01-22,0
26,,Bolivia,2020-01-22,0
27,,Bosnia and Herzegovina,2020-01-22,0
28,,Brazil,2020-01-22,0
29,,Brunei,2020-01-22,0
30,,Bulgaria,2020-01-22,0
31,,Burkina Faso,2020-01-22,0
32,,Cabo Verde,2020-01-22,0
33,,Cambodia,2020-01-22,0
34,,Cameroon,2020-01-22,0
35,Alberta,Canada,2020-01-22,0
36,British Columbia,Canada,2020-01-22,0
37,Grand Princess,Canada,2020-01-22,0
38,Manitoba,Canada,2020-01-22,0
39,New Brunswick,Canada,2020-01-22,0
40,Newfoundland and Labrador,Canada,2020-01-22,0
41,Nova Scotia,Canada,2020-01-22,0
42,Ontario,Canada,2020-01-22,0
43,Prince Edward Island,Canada,2020-01-22,0
44,Quebec,Canada,2020-01-22,0
45,Saskatchewan,Canada,2020-01-22,0
46,,Central African Republic,2020-01-22,0
47,,Chad,2020-01-22,0
48,,Chile,2020-01-22,0
49,Anhui,China,2020-01-22,0
50,Beijing,China,2020-01-22,0
51,Chongqing,China,2020-01-22,0
52,Fujian,China,2020-01-22,0
53,Gansu,China,2020-01-22,0
54,Guangdong,China,2020-01-22,0
55,Guangxi,China,2020-01-22,0
56,Guizhou,China,2020-01-22,0
57,Hainan,China,2020-01-22,0
58,Hebei,China,2020-01-22,0
59,Heilongjiang,China,2020-01-22,0
60,Henan,China,2020-01-22,0
61,Hong Kong,China,2020-01-22,0
62,Hubei,China,2020-01-22,17
63,Hunan,China,2020-01-22,0
64,Inner Mongolia,China,2020-01-22,0
65,Jiangsu,China,2020-01-22,0
66,Jiangxi,China,2020-01-22,0
67,Jilin,China,2020-01-22,0
68,Liaoning,China,2020-01-22,0
69,Macau,China,2020-01-22,0
70,Ningxia,China,2020-01-22,0
71,Qinghai,China,2020-01-22,0
72,Shaanxi,China,2020-01-22,0
73,Shandong,China,2020-01-22,0
74,Shanghai,China,2020-01-22,0
75,Shanxi,China,2020-01-22,0
76,Sichuan,China,2020-01-22,0
77,Tianjin,China,2020-01-22,0
78,Tibet,China,2020-01-22,0
79,Xinjiang,China,2020-01-22,0
80,Yunnan,China,2020-01-22,0
81,Zhejiang,China,2020-01-22,0
82,,Colombia,2020-01-22,0
83,,Costa Rica,2020-01-22,0
84,,Cote d'Ivoire,2020-01-22,0
85,,Croatia,2020-01-22,0
86,,Cuba,2020-01-22,0
87,,Cyprus,2020-01-22,0
88,,Czechia,2020-01-22,0
89,Faroe Islands,Denmark,2020-01-22,0
90,Greenland,Denmark,2020-01-22,0
91,,Denmark,2020-01-22,0
92,,Djibouti,2020-01-22,0
93,,Dominican Republic,2020-01-22,0
94,,Ecuador,2020-01-22,0
95,,Egypt,2020-01-22,0
96,,El Salvador,2020-01-22,0
97,,Equatorial Guinea,2020-01-22,0
98,,Eritrea,2020-01-22,0
99,,Estonia,2020-01-22,0
100,,Eswatini,2020-01-22,0
101,,Ethiopia,2020-01-22,0
102,,Fiji,2020-01-22,0
103,,Finland,2020-01-22,0
104,French Guiana,France,2020-01-22,0
105,French Polynesia,France,2020-01-22,0
106,Guadeloupe,France,2020-01-22,0
107,Mayotte,France,2020-01-22,0
108,New Caledonia,France,2020-01-22,0
109,Reunion,France,2020-01-22,0
110,Saint Barthelemy,France,2020-01-22,0
111,St Martin,France,2020-01-22,0
112,Martinique,France,2020-01-22,0
113,,France,2020-01-22,0
114,,Gabon,2020-01-22,0
115,,Gambia,2020-01-22,0
116,,Georgia,2020-01-22,0
117,,Germany,2020-01-22,0
118,,Ghana,2020-01-22,0
119,,Greece,2020-01-22,0
120,,Guatemala,2020-01-22,0
121,,Guinea,2020-01-22,0
122,,Guyana,2020-01-22,0
123,,Haiti,2020-01-22,0
124,,Honduras,2020-01-22,0
125,,Hungary,2020-01-22,0
126,,Iceland,2020-01-22,0
127,,India,2020-01-22,0
128,,Indonesia,2020-01-22,0
129,,Iran,2020-01-22,0
130,,Iraq,2020-01-22,0
131,,Ireland,2020-01-22,0
132,,Israel,2020-01-22,0
133,,Italy,2020-01-22,0
134,,Jamaica,2020-01-22,0
135,,Japan,2020-01-22,0
136,,Jordan,2020-01-22,0
137,,Kazakhstan,2020-01-22,0
138,,Kenya,2020-01-22,0
139,,"Korea, South",2020-01-22,0
140,,Kuwait,2020-01-22,0
141,,Kyrgyzstan,2020-01-22,0
142,,Latvia,2020-01-22,0
143,,Lebanon,2020-01-22,0
144,,Liberia,2020-01-22,0
145,,Liechtenstein,2020-01-22,0
146,,Lithuania,2020-01-22,0
147,,Luxembourg,2020-01-22,0
148,,Madagascar,2020-01-22,0
149,,Malaysia,2020-01-22,0
150,,Maldives,2020-01-22,0
151,,Malta,2020-01-22,0
152,,Mauritania,2020-01-22,0
153,,Mauritius,2020-01-22,0
154,,Mexico,2020-01-22,0
155,,Moldova,2020-01-22,0
156,,Monaco,2020-01-22,0
157,,Mongolia,2020-01-22,0
158,,Montenegro,2020-01-22,0
159,,Morocco,2020-01-22,0
160,,Namibia,2020-01-22,0
161,,Nepal,2020-01-22,0
162,Aruba,Netherlands,2020-01-22,0
163,Curacao,Netherlands,2020-01-22,0
164,Sint Maarten,Netherlands,2020-01-22,0
165,,Netherlands,2020-01-22,0
166,,New Zealand,2020-01-22,0
167,,Nicaragua,2020-01-22,0
168,,Niger,2020-01-22,0
169,,Nigeria,2020-01-22,0
170,,North Macedonia,2020-01-22,0
171,,Norway,2020-01-22,0
172,,Oman,2020-01-22,0
173,,Pakistan,2020-01-22,0
174,,Panama,2020-01-22,0
175,,Papua New Guinea,2020-01-22,0
176,,Paraguay,2020-01-22,0
177,,Peru,2020-01-22,0
178,,Philippines,2020-01-22,0
179,,Poland,2020-01-22,0
180,,Portugal,2020-01-22,0
181,,Qatar,2020-01-22,0
182,,Romania,2020-01-22,0
183,,Russia,2020-01-22,0
184,,Rwanda,2020-01-22,0
185,,Saint Lucia,2020-01-22,0
186,,Saint Vincent and the Grenadines,2020-01-22,0
187,,San Marino,2020-01-22,0
188,,Saudi Arabia,2020-01-22,0
189,,Senegal,2020-01-22,0
190,,Serbia,2020-01-22,0
191,,Seychelles,2020-01-22,0
192,,Singapore,2020-01-22,0
193,,Slovakia,2020-01-22,0
194,,Slovenia,2020-01-22,0
195,,Somalia,2020-01-22,0
196,,South Africa,2020-01-22,0
197,,Spain,2020-01-22,0
198,,Sri Lanka,2020-01-22,0
199,,Sudan,2020-01-22,0
200,,Suriname,2020-01-22,0
201,,Sweden,2020-01-22,0
202,,Switzerland,2020-01-22,0
203,,Taiwan*,2020-01-22,0
204,,Tanzania,2020-01-22,0
205,,Thailand,2020-01-22,0
206,,Togo,2020-01-22,0
207,,Trinidad and Tobago,2020-01-22,0
208,,Tunisia,2020-01-22,0
209,,Turkey,2020-01-22,0
210,,Uganda,2020-01-22,0
211,,Ukraine,2020-01-22,0
212,,United Arab Emirates,2020-01-22,0
213,Bermuda,United Kingdom,2020-01-22,0
214,Cayman Islands,United Kingdom,2020-01-22,0
215,Channel Islands,United Kingdom,2020-01-22,0
216,Gibraltar,United Kingdom,2020-01-22,0
217,Isle of Man,United Kingdom,2020-01-22,0
218,Montserrat,United Kingdom,2020-01-22,0
219,,United Kingdom,2020-01-22,0
220,,Uruguay,2020-01-22,0
221,,US,2020-01-22,0
222,,Uzbekistan,2020-01-22,0
223,,Venezuela,2020-01-22,0
224,,Vietnam,2020-01-22,0
225,,Zambia,2020-01-22,0
226,,Zimbabwe,2020-01-22,0
227,Diamond Princess,Canada,2020-01-22,0
228,,Dominica,2020-01-22,0
229,,Grenada,2020-01-22,0
230,,Mozambique,2020-01-22,0
231,,Syria,2020-01-22,0
232,,Belize,2020-01-22,0
233,Recovered,Canada,2020-01-22,0
234,,Laos,2020-01-22,0
235,,Libya,2020-01-22,0
236,,Guinea-Bissau,2020-01-22,0
237,,Mali,2020-01-22,0
238,,Saint Kitts and Nevis,2020-01-22,0
239,Northwest Territories,Canada,2020-01-22,0
240,Yukon,Canada,2020-01-22,0
241,,Burma,2020-01-22,0
242,Anguilla,United Kingdom,2020-01-22,0
243,British Virgin Islands,United Kingdom,2020-01-22,0
244,Turks and Caicos Islands,United Kingdom,2020-01-22,0
245,,Botswana,2020-01-22,0
246,,Burundi,2020-01-22,0
247,,Sierra Leone,2020-01-22,0
248,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-01-22,0
249,,Malawi,2020-01-22,0
250,Falkland Islands (Malvinas),United Kingdom,2020-01-22,0
251,Saint Pierre and Miquelon,France,2020-01-22,0
252,,South Sudan,2020-01-22,0
253,,Sao Tome and Principe,2020-01-22,0
254,,Yemen,2020-01-22,0
255,,Afghanistan,2020-01-23,0
256,,Albania,2020-01-23,0
257,,Algeria,2020-01-23,0
258,,Andorra,2020-01-23,0
259,,Angola,2020-01-23,0
260,,Antigua and Barbuda,2020-01-23,0
261,,Argentina,2020-01-23,0
262,,Armenia,2020-01-23,0
263,Australian Capital Territory,Australia,2020-01-23,0
264,New South Wales,Australia,2020-01-23,0
265,Northern Territory,Australia,2020-01-23,0
266,Queensland,Australia,2020-01-23,0
267,South Australia,Australia,2020-01-23,0
268,Tasmania,Australia,2020-01-23,0
269,Victoria,Australia,2020-01-23,0
270,Western Australia,Australia,2020-01-23,0
271,,Austria,2020-01-23,0
272,,Azerbaijan,2020-01-23,0
273,,Bahamas,2020-01-23,0
274,,Bahrain,2020-01-23,0
275,,Bangladesh,2020-01-23,0
276,,Barbados,2020-01-23,0
277,,Belarus,2020-01-23,0
278,,Belgium,2020-01-23,0
279,,Benin,2020-01-23,0
280,,Bhutan,2020-01-23,0
281,,Bolivia,2020-01-23,0
282,,Bosnia and Herzegovina,2020-01-23,0
283,,Brazil,2020-01-23,0
284,,Brunei,2020-01-23,0
285,,Bulgaria,2020-01-23,0
286,,Burkina Faso,2020-01-23,0
287,,Cabo Verde,2020-01-23,0
288,,Cambodia,2020-01-23,0
289,,Cameroon,2020-01-23,0
290,Alberta,Canada,2020-01-23,0
291,British Columbia,Canada,2020-01-23,0
292,Grand Princess,Canada,2020-01-23,0
293,Manitoba,Canada,2020-01-23,0
294,New Brunswick,Canada,2020-01-23,0
295,Newfoundland and Labrador,Canada,2020-01-23,0
296,Nova Scotia,Canada,2020-01-23,0
297,Ontario,Canada,2020-01-23,0
298,Prince Edward Island,Canada,2020-01-23,0
299,Quebec,Canada,2020-01-23,0
300,Saskatchewan,Canada,2020-01-23,0
301,,Central African Republic,2020-01-23,0
302,,Chad,2020-01-23,0
303,,Chile,2020-01-23,0
304,Anhui,China,2020-01-23,0
305,Beijing,China,2020-01-23,0
306,Chongqing,China,2020-01-23,0
307,Fujian,China,2020-01-23,0
308,Gansu,China,2020-01-23,0
309,Guangdong,China,2020-01-23,0
310,Guangxi,China,2020-01-23,0
311,Guizhou,China,2020-01-23,0
312,Hainan,China,2020-01-23,0
313,Hebei,China,2020-01-23,1
314,Heilongjiang,China,2020-01-23,0
315,Henan,China,2020-01-23,0
316,Hong Kong,China,2020-01-23,0
317,Hubei,China,2020-01-23,17
318,Hunan,China,2020-01-23,0
319,Inner Mongolia,China,2020-01-23,0
320,Jiangsu,China,2020-01-23,0
321,Jiangxi,China,2020-01-23,0
322,Jilin,China,2020-01-23,0
323,Liaoning,China,2020-01-23,0
324,Macau,China,2020-01-23,0
325,Ningxia,China,2020-01-23,0
326,Qinghai,China,2020-01-23,0
327,Shaanxi,China,2020-01-23,0
328,Shandong,China,2020-01-23,0
329,Shanghai,China,2020-01-23,0
330,Shanxi,China,2020-01-23,0
331,Sichuan,China,2020-01-23,0
332,Tianjin,China,2020-01-23,0
333,Tibet,China,2020-01-23,0
334,Xinjiang,China,2020-01-23,0
335,Yunnan,China,2020-01-23,0
336,Zhejiang,China,2020-01-23,0
337,,Colombia,2020-01-23,0
338,,Costa Rica,2020-01-23,0
339,,Cote d'Ivoire,2020-01-23,0
340,,Croatia,2020-01-23,0
341,,Cuba,2020-01-23,0
342,,Cyprus,2020-01-23,0
343,,Czechia,2020-01-23,0
344,Faroe Islands,Denmark,2020-01-23,0
345,Greenland,Denmark,2020-01-23,0
346,,Denmark,2020-01-23,0
347,,Djibouti,2020-01-23,0
348,,Dominican Republic,2020-01-23,0
349,,Ecuador,2020-01-23,0
350,,Egypt,2020-01-23,0
351,,El Salvador,2020-01-23,0
352,,Equatorial Guinea,2020-01-23,0
353,,Eritrea,2020-01-23,0
354,,Estonia,2020-01-23,0
355,,Eswatini,2020-01-23,0
356,,Ethiopia,2020-01-23,0
357,,Fiji,2020-01-23,0
358,,Finland,2020-01-23,0
359,French Guiana,France,2020-01-23,0
360,French Polynesia,France,2020-01-23,0
361,Guadeloupe,France,2020-01-23,0
362,Mayotte,France,2020-01-23,0
363,New Caledonia,France,2020-01-23,0
364,Reunion,France,2020-01-23,0
365,Saint Barthelemy,France,2020-01-23,0
366,St Martin,France,2020-01-23,0
367,Martinique,France,2020-01-23,0
368,,France,2020-01-23,0
369,,Gabon,2020-01-23,0
370,,Gambia,2020-01-23,0
371,,Georgia,2020-01-23,0
372,,Germany,2020-01-23,0
373,,Ghana,2020-01-23,0
374,,Greece,2020-01-23,0
375,,Guatemala,2020-01-23,0
376,,Guinea,2020-01-23,0
377,,Guyana,2020-01-23,0
378,,Haiti,2020-01-23,0
379,,Honduras,2020-01-23,0
380,,Hungary,2020-01-23,0
381,,Iceland,2020-01-23,0
382,,India,2020-01-23,0
383,,Indonesia,2020-01-23,0
384,,Iran,2020-01-23,0
385,,Iraq,2020-01-23,0
386,,Ireland,2020-01-23,0
387,,Israel,2020-01-23,0
388,,Italy,2020-01-23,0
389,,Jamaica,2020-01-23,0
390,,Japan,2020-01-23,0
391,,Jordan,2020-01-23,0
392,,Kazakhstan,2020-01-23,0
393,,Kenya,2020-01-23,0
394,,"Korea, South",2020-01-23,0
395,,Kuwait,2020-01-23,0
396,,Kyrgyzstan,2020-01-23,0
397,,Latvia,2020-01-23,0
398,,Lebanon,2020-01-23,0
399,,Liberia,2020-01-23,0
400,,Liechtenstein,2020-01-23,0
401,,Lithuania,2020-01-23,0
402,,Luxembourg,2020-01-23,0
403,,Madagascar,2020-01-23,0
404,,Malaysia,2020-01-23,0
405,,Maldives,2020-01-23,0
406,,Malta,2020-01-23,0
407,,Mauritania,2020-01-23,0
408,,Mauritius,2020-01-23,0
409,,Mexico,2020-01-23,0
410,,Moldova,2020-01-23,0
411,,Monaco,2020-01-23,0
412,,Mongolia,2020-01-23,0
413,,Montenegro,2020-01-23,0
414,,Morocco,2020-01-23,0
415,,Namibia,2020-01-23,0
416,,Nepal,2020-01-23,0
417,Aruba,Netherlands,2020-01-23,0
418,Curacao,Netherlands,2020-01-23,0
419,Sint Maarten,Netherlands,2020-01-23,0
420,,Netherlands,2020-01-23,0
421,,New Zealand,2020-01-23,0
422,,Nicaragua,2020-01-23,0
423,,Niger,2020-01-23,0
424,,Nigeria,2020-01-23,0
425,,North Macedonia,2020-01-23,0
426,,Norway,2020-01-23,0
427,,Oman,2020-01-23,0
428,,Pakistan,2020-01-23,0
429,,Panama,2020-01-23,0
430,,Papua New Guinea,2020-01-23,0
431,,Paraguay,2020-01-23,0
432,,Peru,2020-01-23,0
433,,Philippines,2020-01-23,0
434,,Poland,2020-01-23,0
435,,Portugal,2020-01-23,0
436,,Qatar,2020-01-23,0
437,,Romania,2020-01-23,0
438,,Russia,2020-01-23,0
439,,Rwanda,2020-01-23,0
440,,Saint Lucia,2020-01-23,0
441,,Saint Vincent and the Grenadines,2020-01-23,0
442,,San Marino,2020-01-23,0
443,,Saudi Arabia,2020-01-23,0
444,,Senegal,2020-01-23,0
445,,Serbia,2020-01-23,0
446,,Seychelles,2020-01-23,0
447,,Singapore,2020-01-23,0
448,,Slovakia,2020-01-23,0
449,,Slovenia,2020-01-23,0
450,,Somalia,2020-01-23,0
451,,South Africa,2020-01-23,0
452,,Spain,2020-01-23,0
453,,Sri Lanka,2020-01-23,0
454,,Sudan,2020-01-23,0
455,,Suriname,2020-01-23,0
456,,Sweden,2020-01-23,0
457,,Switzerland,2020-01-23,0
458,,Taiwan*,2020-01-23,0
459,,Tanzania,2020-01-23,0
460,,Thailand,2020-01-23,0
461,,Togo,2020-01-23,0
462,,Trinidad and Tobago,2020-01-23,0
463,,Tunisia,2020-01-23,0
464,,Turkey,2020-01-23,0
465,,Uganda,2020-01-23,0
466,,Ukraine,2020-01-23,0
467,,United Arab Emirates,2020-01-23,0
468,Bermuda,United Kingdom,2020-01-23,0
469,Cayman Islands,United Kingdom,2020-01-23,0
470,Channel Islands,United Kingdom,2020-01-23,0
471,Gibraltar,United Kingdom,2020-01-23,0
472,Isle of Man,United Kingdom,2020-01-23,0
473,Montserrat,United Kingdom,2020-01-23,0
474,,United Kingdom,2020-01-23,0
475,,Uruguay,2020-01-23,0
476,,US,2020-01-23,0
477,,Uzbekistan,2020-01-23,0
478,,Venezuela,2020-01-23,0
479,,Vietnam,2020-01-23,0
480,,Zambia,2020-01-23,0
481,,Zimbabwe,2020-01-23,0
482,Diamond Princess,Canada,2020-01-23,0
483,,Dominica,2020-01-23,0
484,,Grenada,2020-01-23,0
485,,Mozambique,2020-01-23,0
486,,Syria,2020-01-23,0
487,,Belize,2020-01-23,0
488,Recovered,Canada,2020-01-23,0
489,,Laos,2020-01-23,0
490,,Libya,2020-01-23,0
491,,Guinea-Bissau,2020-01-23,0
492,,Mali,2020-01-23,0
493,,Saint Kitts and Nevis,2020-01-23,0
494,Northwest Territories,Canada,2020-01-23,0
495,Yukon,Canada,2020-01-23,0
496,,Burma,2020-01-23,0
497,Anguilla,United Kingdom,2020-01-23,0
498,British Virgin Islands,United Kingdom,2020-01-23,0
499,Turks and Caicos Islands,United Kingdom,2020-01-23,0
500,,Botswana,2020-01-23,0
501,,Burundi,2020-01-23,0
502,,Sierra Leone,2020-01-23,0
503,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-01-23,0
504,,Malawi,2020-01-23,0
505,Falkland Islands (Malvinas),United Kingdom,2020-01-23,0
506,Saint Pierre and Miquelon,France,2020-01-23,0
507,,South Sudan,2020-01-23,0
508,,Sao Tome and Principe,2020-01-23,0
509,,Yemen,2020-01-23,0
510,,Afghanistan,2020-01-24,0
511,,Albania,2020-01-24,0
512,,Algeria,2020-01-24,0
513,,Andorra,2020-01-24,0
514,,Angola,2020-01-24,0
515,,Antigua and Barbuda,2020-01-24,0
516,,Argentina,2020-01-24,0
517,,Armenia,2020-01-24,0
518,Australian Capital Territory,Australia,2020-01-24,0
519,New South Wales,Australia,2020-01-24,0
520,Northern Territory,Australia,2020-01-24,0
521,Queensland,Australia,2020-01-24,0
522,South Australia,Australia,2020-01-24,0
523,Tasmania,Australia,2020-01-24,0
524,Victoria,Australia,2020-01-24,0
525,Western Australia,Australia,2020-01-24,0
526,,Austria,2020-01-24,0
527,,Azerbaijan,2020-01-24,0
528,,Bahamas,2020-01-24,0
529,,Bahrain,2020-01-24,0
530,,Bangladesh,2020-01-24,0
531,,Barbados,2020-01-24,0
532,,Belarus,2020-01-24,0
533,,Belgium,2020-01-24,0
534,,Benin,2020-01-24,0
535,,Bhutan,2020-01-24,0
536,,Bolivia,2020-01-24,0
537,,Bosnia and Herzegovina,2020-01-24,0
538,,Brazil,2020-01-24,0
539,,Brunei,2020-01-24,0
540,,Bulgaria,2020-01-24,0
541,,Burkina Faso,2020-01-24,0
542,,Cabo Verde,2020-01-24,0
543,,Cambodia,2020-01-24,0
544,,Cameroon,2020-01-24,0
545,Alberta,Canada,2020-01-24,0
546,British Columbia,Canada,2020-01-24,0
547,Grand Princess,Canada,2020-01-24,0
548,Manitoba,Canada,2020-01-24,0
549,New Brunswick,Canada,2020-01-24,0
550,Newfoundland and Labrador,Canada,2020-01-24,0
551,Nova Scotia,Canada,2020-01-24,0
552,Ontario,Canada,2020-01-24,0
553,Prince Edward Island,Canada,2020-01-24,0
554,Quebec,Canada,2020-01-24,0
555,Saskatchewan,Canada,2020-01-24,0
556,,Central African Republic,2020-01-24,0
557,,Chad,2020-01-24,0
558,,Chile,2020-01-24,0
559,Anhui,China,2020-01-24,0
560,Beijing,China,2020-01-24,0
561,Chongqing,China,2020-01-24,0
562,Fujian,China,2020-01-24,0
563,Gansu,China,2020-01-24,0
564,Guangdong,China,2020-01-24,0
565,Guangxi,China,2020-01-24,0
566,Guizhou,China,2020-01-24,0
567,Hainan,China,2020-01-24,0
568,Hebei,China,2020-01-24,1
569,Heilongjiang,China,2020-01-24,1
570,Henan,China,2020-01-24,0
571,Hong Kong,China,2020-01-24,0
572,Hubei,China,2020-01-24,24
573,Hunan,China,2020-01-24,0
574,Inner Mongolia,China,2020-01-24,0
575,Jiangsu,China,2020-01-24,0
576,Jiangxi,China,2020-01-24,0
577,Jilin,China,2020-01-24,0
578,Liaoning,China,2020-01-24,0
579,Macau,China,2020-01-24,0
580,Ningxia,China,2020-01-24,0
581,Qinghai,China,2020-01-24,0
582,Shaanxi,China,2020-01-24,0
583,Shandong,China,2020-01-24,0
584,Shanghai,China,2020-01-24,0
585,Shanxi,China,2020-01-24,0
586,Sichuan,China,2020-01-24,0
587,Tianjin,China,2020-01-24,0
588,Tibet,China,2020-01-24,0
589,Xinjiang,China,2020-01-24,0
590,Yunnan,China,2020-01-24,0
591,Zhejiang,China,2020-01-24,0
592,,Colombia,2020-01-24,0
593,,Costa Rica,2020-01-24,0
594,,Cote d'Ivoire,2020-01-24,0
595,,Croatia,2020-01-24,0
596,,Cuba,2020-01-24,0
597,,Cyprus,2020-01-24,0
598,,Czechia,2020-01-24,0
599,Faroe Islands,Denmark,2020-01-24,0
600,Greenland,Denmark,2020-01-24,0
601,,Denmark,2020-01-24,0
602,,Djibouti,2020-01-24,0
603,,Dominican Republic,2020-01-24,0
604,,Ecuador,2020-01-24,0
605,,Egypt,2020-01-24,0
606,,El Salvador,2020-01-24,0
607,,Equatorial Guinea,2020-01-24,0
608,,Eritrea,2020-01-24,0
609,,Estonia,2020-01-24,0
610,,Eswatini,2020-01-24,0
611,,Ethiopia,2020-01-24,0
612,,Fiji,2020-01-24,0
613,,Finland,2020-01-24,0
614,French Guiana,France,2020-01-24,0
615,French Polynesia,France,2020-01-24,0
616,Guadeloupe,France,2020-01-24,0
617,Mayotte,France,2020-01-24,0
618,New Caledonia,France,2020-01-24,0
619,Reunion,France,2020-01-24,0
620,Saint Barthelemy,France,2020-01-24,0
621,St Martin,France,2020-01-24,0
622,Martinique,France,2020-01-24,0
623,,France,2020-01-24,0
624,,Gabon,2020-01-24,0
625,,Gambia,2020-01-24,0
626,,Georgia,2020-01-24,0
627,,Germany,2020-01-24,0
628,,Ghana,2020-01-24,0
629,,Greece,2020-01-24,0
630,,Guatemala,2020-01-24,0
631,,Guinea,2020-01-24,0
632,,Guyana,2020-01-24,0
633,,Haiti,2020-01-24,0
634,,Honduras,2020-01-24,0
635,,Hungary,2020-01-24,0
636,,Iceland,2020-01-24,0
637,,India,2020-01-24,0
638,,Indonesia,2020-01-24,0
639,,Iran,2020-01-24,0
640,,Iraq,2020-01-24,0
641,,Ireland,2020-01-24,0
642,,Israel,2020-01-24,0
643,,Italy,2020-01-24,0
644,,Jamaica,2020-01-24,0
645,,Japan,2020-01-24,0
646,,Jordan,2020-01-24,0
647,,Kazakhstan,2020-01-24,0
648,,Kenya,2020-01-24,0
649,,"Korea, South",2020-01-24,0
650,,Kuwait,2020-01-24,0
651,,Kyrgyzstan,2020-01-24,0
652,,Latvia,2020-01-24,0
653,,Lebanon,2020-01-24,0
654,,Liberia,2020-01-24,0
655,,Liechtenstein,2020-01-24,0
656,,Lithuania,2020-01-24,0
657,,Luxembourg,2020-01-24,0
658,,Madagascar,2020-01-24,0
659,,Malaysia,2020-01-24,0
660,,Maldives,2020-01-24,0
661,,Malta,2020-01-24,0
662,,Mauritania,2020-01-24,0
663,,Mauritius,2020-01-24,0
664,,Mexico,2020-01-24,0
665,,Moldova,2020-01-24,0
666,,Monaco,2020-01-24,0
667,,Mongolia,2020-01-24,0
668,,Montenegro,2020-01-24,0
669,,Morocco,2020-01-24,0
670,,Namibia,2020-01-24,0
671,,Nepal,2020-01-24,0
672,Aruba,Netherlands,2020-01-24,0
673,Curacao,Netherlands,2020-01-24,0
674,Sint Maarten,Netherlands,2020-01-24,0
675,,Netherlands,2020-01-24,0
676,,New Zealand,2020-01-24,0
677,,Nicaragua,2020-01-24,0
678,,Niger,2020-01-24,0
679,,Nigeria,2020-01-24,0
680,,North Macedonia,2020-01-24,0
681,,Norway,2020-01-24,0
682,,Oman,2020-01-24,0
683,,Pakistan,2020-01-24,0
684,,Panama,2020-01-24,0
685,,Papua New Guinea,2020-01-24,0
686,,Paraguay,2020-01-24,0
687,,Peru,2020-01-24,0
688,,Philippines,2020-01-24,0
689,,Poland,2020-01-24,0
690,,Portugal,2020-01-24,0
691,,Qatar,2020-01-24,0
692,,Romania,2020-01-24,0
693,,Russia,2020-01-24,0
694,,Rwanda,2020-01-24,0
695,,Saint Lucia,2020-01-24,0
696,,Saint Vincent and the Grenadines,2020-01-24,0
697,,San Marino,2020-01-24,0
698,,Saudi Arabia,2020-01-24,0
699,,Senegal,2020-01-24,0
700,,Serbia,2020-01-24,0
701,,Seychelles,2020-01-24,0
702,,Singapore,2020-01-24,0
703,,Slovakia,2020-01-24,0
704,,Slovenia,2020-01-24,0
705,,Somalia,2020-01-24,0
706,,South Africa,2020-01-24,0
707,,Spain,2020-01-24,0
708,,Sri Lanka,2020-01-24,0
709,,Sudan,2020-01-24,0
710,,Suriname,2020-01-24,0
711,,Sweden,2020-01-24,0
712,,Switzerland,2020-01-24,0
713,,Taiwan*,2020-01-24,0
714,,Tanzania,2020-01-24,0
715,,Thailand,2020-01-24,0
716,,Togo,2020-01-24,0
717,,Trinidad and Tobago,2020-01-24,0
718,,Tunisia,2020-01-24,0
719,,Turkey,2020-01-24,0
720,,Uganda,2020-01-24,0
721,,Ukraine,2020-01-24,0
722,,United Arab Emirates,2020-01-24,0
723,Bermuda,United Kingdom,2020-01-24,0
724,Cayman Islands,United Kingdom,2020-01-24,0
725,Channel Islands,United Kingdom,2020-01-24,0
726,Gibraltar,United Kingdom,2020-01-24,0
727,Isle of Man,United Kingdom,2020-01-24,0
728,Montserrat,United Kingdom,2020-01-24,0
729,,United Kingdom,2020-01-24,0
730,,Uruguay,2020-01-24,0
731,,US,2020-01-24,0
732,,Uzbekistan,2020-01-24,0
733,,Venezuela,2020-01-24,0
734,,Vietnam,2020-01-24,0
735,,Zambia,2020-01-24,0
736,,Zimbabwe,2020-01-24,0
737,Diamond Princess,Canada,2020-01-24,0
738,,Dominica,2020-01-24,0
739,,Grenada,2020-01-24,0
740,,Mozambique,2020-01-24,0
741,,Syria,2020-01-24,0
742,,Belize,2020-01-24,0
